# metr_deep MDP table provenance.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDPNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,from_entity,intermediary,to_entity,edge_type,documented_transaction,task,target_prefix,element_ids,entity_type,aliases,identifier,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDP0023,FAIF reports only an aggregate of 18 organizations,Frontier AI Fund,,,,,C,MDP,C06.E1,,,,,,,,recommendation,,,,,2024-12/2025-09,aggregate / private disbursement report,,,,,,,,,,,issuer statements,GET https://www.longview.org/fund/frontier-ai-fund/,https://www.longview.org/fund/frontier-ai-fund/,"We are happy to share our inaugural disbursement report with potential donors looking to donate over $100,000. If you’re interested in more information, please reach out to our AI grantmaking department at <a href=""mailto:info@longview.org"" target=""_blank"" rel=""noopener"">info@longview.org</a>.</p>",2026-09-16T06:06:36Z,explicit aggregate; METR not listed,0,"FAIF inaugural disbursement report (Longview offers it to potential donors looking to donate over $100,000)",Private fund by design.,CONFIRMED,,Cannot treat FAIF's 18 orgs as a METR payment.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#21; review=research/agents-2026-09-16/MDREVIEW-MD10.md
MDP0024,"Effektiv Spenden EUR 128,000 is stated as a made grant; German accounts not recovered",Effektiv Spenden Giving Fund: Safeguarding the future,,METR / ARC Evals,,,C,MDP,C06.E1,,,,,,,,regrant,,EUR,2023-08,month,,route says grants were made; filer Jahresabschluss not in hand,,,,,,,,,,,issuer statements,Wayback safeguarding-the-future page + transparenz document list,https://effektiv-spenden.org/en/safeguarding-the-future/,"(formerly ARC Evals)</strong> — <a href=""/blog/fonds-zukunft-bewahren-h1-2023/#METR"">Evaluation of state-of-the-art AI systems to identify and minimize risks</a> (128.000 €)</li></ul><p class=""wp-block-paragraph"">Grants were made in August 2023.</p></div></div></div><div class=""wp-block-accordion-t",2026-09-16T06:12:00Z,explicit disbursement language on the fund page; legal-filer grant line still missing,1,"UES gGmbH Jahresabschluss / Handelsregister grant notes, or a METR receipt in EUR for August 2023","Live ES site 403; transparenz lists Satzung, Freistellungsbescheid, Handelsregister extract, Jahresabschlüsse but those PDFs were not fetched through the 403.",CONFIRMED,,Type remains regrant per the fund page. Not converted to USD. Saved wayback-es-safeguarding-id-20260916T061200Z.html.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#23; review=research/agents-2026-09-16/MDREVIEW-MD10.md
MDP0025,Longview Dec 2023 ECF grants report does not list METR,Emerging Challenges Fund,,,,,C,MDP,C02.E5,,,,,,,,recommendation,,,2023-12,month,,,,,,,,,,,,,issuer statements,GET https://www.longview.org/fund/emerging-challenges-fund-december-2023-grants-report/,https://www.longview.org/fund/emerging-challenges-fund-december-2023-grants-report/,"$100,000 to <a href=""https://far.ai/"">FAR AI</a> for research directions focused on safely building advanced AI systems.</li>",2026-09-16T06:14:00Z,"December 2023 report recommends FAR AI $100,000 and Blueprint $50,000; METR not in this round",0,"August 2023 Grants Report (already fetched) for the $220,000 METR/ARC Evals line",This later round is not the 2023 public-fund METR recommendation.,CONFIRMED,,"Saved longview-ecf-dec2023-report-20260916T061400Z.html. METR $220k is the August 2023 report, not this December report.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#24; review=research/agents-2026-09-16/MDREVIEW-MD10.md"
MDP0026,METR named-supporter list (grant-database sweep universe),,,"Model Evaluation and Threat Research, Inc.",recipient supporter list; not a grant database and not a transaction date,,A,MDE,C02.E2,recipient,METR,99-1219864,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://metr.org/about Funding paragraph,https://metr.org/about,"METR is funded by donations. We are grateful to METR’s many supporters: from METR’s first institutional-scale funding through <a href=""https://www.audaciousproject.org/"">The Audacious Project</a> (a funding initiative housed at TED); to individuals from Jane Street; foundations such as the Sijbrandi",2026-09-16T06:06:39Z,Named supporters: Audacious/TED; Jane Street individuals; Sijbrandij; Pew; Schmidt Sciences; Packard; LaCentra-Sumerlin; Astralis; Expa.org; AI Security Institute; Longview; Effektiv Spenden; SFF; Farhi; Ralston; Field; Newman,1,,A supporter list is not a grant database and is not a transaction date. Individuals named here have no public grant database of their own.,DIFFERS,,Defines the named-supporter set this lane enumerates databases for. Page appearance is not a grant date. Saved primary: metr-about_20260916T060639Z.html; audit-1 2026-09-16: lane said edge_type=; lane=research/grok-out/MD13-grant-database-sweep.csv#A03; review=research/agents-2026-09-16/MDREVIEW-MD13.md
MDP0027,"Thank-you list on the same post is historical, not a composition of the $71 million",,,METR,,,A,MDP,C01.E1,,named supporters on the 2026-08-14 post,,,,,,,,,2026-08-14,day,,,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2026-08-14-funding-update/ body paragraph 2,https://metr.org/blog/2026-08-14-funding-update/,"Thank you to everyone who has supported METR over the years: The Audacious Project, through which we received our first institutional-scale funding; individuals from Jane Street; foundations like the Sijbrandij Foundation, The Pew Charitable Trusts, Schmidt Sciences and the Packard Foundation; and m",2026-09-16T06:03:45Z,named supporters thanked over the years; no amounts; no claim that each participated in the six-month raise,1,,Over the years is not a six-month event date. Named supporters are not merged into the $71 million and are not treated as participants in the raise without a dated in-window commitment.,CONFIRMED,,"SHA-256=ea456b2af1d1c078af97f7d5e5752ff95991403f609f29fa4346afcaa48e37cf. About page lists additional names (LaCentra-Sumerlin, Astralis, Expa.org, AISI, Longview, Effektiv Spenden, SFF) under /about#funding. No amounts on either page. Legal entities kept separate.; lane=research/grok-out/MD14-six-month-chronology.csv#A03; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0028,about-page supporter list is not a dated funding event and not an allocation of the total,,,METR,acknowledgment list; no amounts or dates,,A,MDE,C01.E1,recipient,METR,sha256=3554d40c983c85bbc1a00ee005468e220ca10349291ebd85572703bb5c78577f,,,,,,,,2026-09-16,day,,,,,,,,,,,,,issuer statements,GET https://metr.org/about#funding,https://metr.org/about,METR is funded by donations.,2026-09-16T06:03:45Z,named supporter list without amounts or dates,1,https://metr.org/blog/2026-08-14-funding-update/,A named-supporter list is not a dated funding event and is not an allocation of the $71 million.,DIFFERS,,"Live about page SHA-256=3554d40c983c85bbc1a00ee005468e220ca10349291ebd85572703bb5c78577f saved as metr-org-about_20260916T060345Z.html. Also states a small part of income is from a European AI Office technical assistance contract, and that METR has not accepted funding from AI companies while using free tokens.; audit-1 2026-09-16: lane said subject=About-page funding paragraph (live), named supporters without amounts; audit-2 2026-09-16: lane said edge_type=; lane=research/grok-out/MD14-six-month-chronology.csv#A04; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0029,Denominator itself is not a compatible component,not stated in this source,,METR,,,C,MDP,C01.E1;C01.E3,,,,,,,,commitment,71000000,USD,2026-08-14,day,the last 6 months as of 2026-08-14,,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2026-08-14-funding-update/,https://metr.org/blog/2026-08-14-funding-update/,"In the last 6 months, METR raised commitments of around $71 million.",2026-09-16T06:03:45Z,"excluded from identified compatible components: this amount is the denominator, not a named part of it",1,,Do not subtract the denominator from itself.,CONFIRMED,,compatible=no. Reason: the approximately $71 million figure is the Task A denominator. It is not an identified component. SHA-256=ea456b2af1d1c078af97f7d5e5752ff95991403f609f29fa4346afcaa48e37cf.; lane=research/grok-out/MD14-six-month-chronology.csv#C01; review=research/agents-2026-09-16/MDREVIEW-MD14.md
MDP0030,"Packard $350,000 commitment — compatible with denominator period, entity, money type, currency",The David and Lucile Packard Foundation,,Model Evaluation and Threat Research,,,C,MDP,C01.E2,,,,,,,,commitment,350000,USD,2026-07-06,day,award year 2026; listing 2026-07-06 inside window,not stated on this page,for general support,,,,,,,,,,issuer statements,GET https://www.packard.org/grantee/model-evaluation-and-threat-research/,https://www.packard.org/grantee/model-evaluation-and-threat-research/,"1 Grants / $350,000",2026-09-16T06:05:27Z,compatible=yes (entity=METR; money_type=commitment; currency=USD; public listing date inside last-6-months window),1,,"Listing date is not an instrument date. Award year 2026 is coarser than the six-month window; compatibility of period rests on datePublished 2026-07-06 falling inside the derived window, not on a signed-grant day.",CONFIRMED,,Only known amount this lane treats as Task C-compatible. Same award as B01; counted once in Task D. SHA-256=78ac4a4a48462d8dda06b99db1011f270d257b5ba33d115fe4e2a61d466e6d4e. Packard Foundation is not merged with any other named supporter.; lane=research/grok-out/MD14-six-month-chronology.csv#C02; review=research/agents-2026-09-16/MDREVIEW-MD14.md
MDP0031,"METR FY2024 Form 990 total revenue $13,639,155 — excluded",,,Model Evaluation and Threat Research Inc,,,C,MDP,C01.E3,,,EIN 99-1219864,,,,,filed_grant,13639155,USD,2024-12-31,day,FY2024 short year 2024-05-01 to 2024-12-31,,,,,,,,,,,,recipient filings,GET https://projects.propublica.org/nonprofits/organizations/991219864,https://projects.propublica.org/nonprofits/organizations/991219864,"$13,639,155",2026-09-16T06:09:43Z,compatible=no,1,,Filed revenue is not a commitment. FY2024 is before the last-6-months window.,CONFIRMED,,"Reason: period is FY2024 (ends 2024-12-31), not last 6 months to 2026-08-14; money_type on the return is filed revenue/contributions, not commitment. Wave 1 MD01 located CYTotalRevenueAmt=13639155. This lane re-fetched the ProPublica org page. SHA-256=cab41da17a3aa3e7c8d4b856f45fa6a9b16b3ac42c3a9f95a03f8ae667285113. Not summed with C02.; lane=research/grok-out/MD14-six-month-chronology.csv#C03; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0032,"ARC related-organization contribution $4,501,424 (FY2024) — excluded",Alignment Research Center,,Model Evaluation and Threat Research Inc,,,C,MDP,C01.E3,,,,,,,,transfer,4501424,USD,2024-12-31,interval,FY2024,,,,,,,,,,,,recipient filings,GET S3 EfileData XmlFiles/202523209349300367_public.xml ; tag RelatedOrganizationsAmt,https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip,<RelatedOrganizationsAmt>4501424</RelatedOrganizationsAmt>,2026-09-16T06:55:03Z,compatible=no,1,,"This lane re-fetched the FY2024 Form 990 XML. RelatedOrganizationsAmt is a transfer, not a commitment, and FY2024 is before the last-6-months window.",DIFFERS,,"Reason: money_type=transfer (related-org contribution), not commitment; period FY2024, not the last 6 months of 2026; Alignment Research Center is a separate legal entity from METR and is not merged. Quote is verbatim <RelatedOrganizationsAmt>4501424</RelatedOrganizationsAmt> from saved primary metr-990-fy2024-202523209349300367.xml_20260916T065503Z SHA-256=84979ec8023f9e286198370353fab8d8bf01d76befe637ff8c1bf2bd9d20c8d9. Seed MDF0007 $4,553,935 is the ARC-side Schedule I figure for the same spin-off and is likewise excluded (type+period).; audit-1 2026-09-16: lane said url=https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523209349300367_public.xml; audit-2 2026-09-16: lane said quote_300=<RelatedOrganizationsAmt>4501424</RelatedOrganizationsAmt>; lane=research/grok-out/MD14-six-month-chronology.csv#C04; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0033,Audacious ~$38 million to RAND and METR for Canary (2024-10-09) — excluded,The Audacious Project (TED),,Canary (RAND + METR),,,C,MDP,C01.E3,,,,,,,,commitment,38000000,USD,2024-10-09,day,,,,Canary,,,,,,,,,issuer statements,GET https://www.rand.org/news/press/2024/10/09.html,https://www.rand.org/news/press/2024/10/09.html,"The Audacious Project, a collaborative funding initiative housed at TED, has committed approximately $38 million to RAND and METR for Canary, a new research collaboration designed to help make future AI systems safer.",2026-09-16T06:09:43Z,compatible=no,1,,Joint-project commitment; not a METR-only amount. Approximate.,CONFIRMED,,"Reason: period 2024-10-09 is before the last-6-months window; to_entity is RAND and METR jointly, not METR alone. SHA-256=d86138bca8e977113aa374608126b62f08e10a4c7a59c9975f440ce9465c0e22. Not additive with the $17 million METR-share row.; lane=research/grok-out/MD14-six-month-chronology.csv#C05; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0034,Audacious approximately $17 million METR share (2024-10-09) — excluded,The Audacious Project (TED),,METR,,,C,MDP,C01.E3,,,,,,,,commitment,17000000,USD,2024-10-09,day,,,,Canary,,,,,,,,,issuer statements,GET https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,Approximately $17 million of this will support work at METR.,2026-09-16T06:05:27Z,compatible=no,1,,Subset of the ~$38M Canary commitment; not additive with it or with the later bit-under-$16m restatement.,CONFIRMED,,Reason: period 2024-10-09 is before the window. SHA-256=2901b4015e28e138c6ca3b2b4c6533309bc8bcdce7cc4f24a09b6c4cf55b25e5.; lane=research/grok-out/MD14-six-month-chronology.csv#C06; review=research/agents-2026-09-16/MDREVIEW-MD14.md
MDP0035,Audacious restatement a bit under $16m across 3 years (Barnes 2025-09-28) — excluded,The Audacious Project (TED),,METR,,,C,MDP,C01.E3,,,,,,,,commitment,<16000000,USD,2025-09-28,day,3 years (restated 2025-09-28),,,,,,,,,,,,self-statements,GET greaterwrong Barnes shortform comment,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Audacious funding: This ended up being a bit under $16m, and is a commitment across 3 years.",2026-09-16T06:09:43Z,compatible=no,1,,Not an exact integer. Not additive with the 2024-10-09 $17 million figure.,CONFIRMED,,"Reason: restatement date 2025-09-28 is before the window; the commitment is described as across 3 years from the 2024 Audacious award, not as a Feb-Aug 2026 raise. SHA-256=e31dca3c7d1540a01c1786b06c4b3a0c92a6893923ad75c3002ced609ee86b4e.; lane=research/grok-out/MD14-six-month-chronology.csv#C07; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
MDP0036,METR run-rate ~$13m p.a. (Barnes 2025-09-28) — excluded,,,METR,,,C,MDP,C01.E3,,,,,,,,commitment,~13000000 per year,USD,2025-09-28,day,"annual, Sep 2025",,,,,,,,,,,,self-statements,GET greaterwrong Barnes shortform comment,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Budget: We run at ~$13m p.a. rn (~$15m for the next year under modest growth assumptions, quite plausibly $17m++ given the increasingly insane ML job market).",2026-09-16T06:09:43Z,compatible=no,1,,A run rate is not an inbound amount.,CONFIRMED,,"Reason: not an inbound commitment, payment, or grant; it is METR's own spend rate. Never summed with the denominator. SHA-256=e31dca3c7d1540a01c1786b06c4b3a0c92a6893923ad75c3002ced609ee86b4e.; lane=research/grok-out/MD14-six-month-chronology.csv#C08; review=research/agents-2026-09-16/MDREVIEW-MD14.md"
