# metr_deep MDR table relationships.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDRNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,to_entity,relationship_type,start_date,end_date,task,target_prefix,element_ids,entity_type,aliases,identifier,from_entity,intermediary,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDR0065,Thomas Broadley public METR affiliation at report publication date 2026-05-19,Model Evaluation and Threat Research,"METR Technical Staff (about-page card, Wayback 20260519102303id_)",,,C,MDR,C08.E2,individual,,/team/thomas-broadley/,Thomas Broadley,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about ; parse card-title/card-role for Thomas Broadley,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Thomas Broadley"" data-slug=""thomas-broadley"" data-role=""Technical Staff""",2026-09-16T09:34:00Z,Thomas Broadley listed on metr.org/about team cards as Technical Staff in Wayback id_ 20260519102303 (publication day). FRR names this person for: Evaluations and infrastructure.,1,https://metr.org/team/thomas-broadley/,Live 2026-09-16 about/team titles are later and are not applied backward (D04). Card text is the dated public title.,CONFIRMED,,Saved research/primary/MD28-frontier-risk-report-coi/wayback-about-20260519102303id-20260916T093400Z.html sha256=ce7a01a32251fe98fd10b90fb1303b1a005983e7a16e20429cab3bbbacbdcca7. FRR HTML also names this person (A09–A13). Unnamed 'at least 6' not identified from this roster.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C18; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0066,Tom Cunningham public METR affiliation at report publication date 2026-05-19,Model Evaluation and Threat Research,"METR Technical Staff (about-page card, Wayback 20260519102303id_)",,,C,MDR,C08.E2,individual,,/team/tom-cunningham/,Tom Cunningham,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about ; parse card-title/card-role for Tom Cunningham,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Tom Cunningham"" data-slug=""tom-cunningham"" data-role=""Technical Staff""",2026-09-16T09:34:00Z,Tom Cunningham listed on metr.org/about team cards as Technical Staff in Wayback id_ 20260519102303 (publication day). FRR names this person for: Evaluations and infrastructure.,1,https://metr.org/team/tom-cunningham/,Live 2026-09-16 about/team titles are later and are not applied backward (D04). Card text is the dated public title.,CONFIRMED,,Saved research/primary/MD28-frontier-risk-report-coi/wayback-about-20260519102303id-20260916T093400Z.html sha256=ce7a01a32251fe98fd10b90fb1303b1a005983e7a16e20429cab3bbbacbdcca7. FRR HTML also names this person (A09–A13). Unnamed 'at least 6' not identified from this roster.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C19; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0067,Vincent Cheng public METR affiliation at report publication date 2026-05-19,Model Evaluation and Threat Research,"METR Research Contractor (about-page card, Wayback 20260519102303id_)",,,C,MDR,C08.E2,individual,,/team/vincent-cheng/,Vincent Cheng,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about ; parse card-title/card-role for Vincent Cheng,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Vincent Cheng"" data-slug=""vincent-cheng"" data-role=""Research Contractor""",2026-09-16T09:34:00Z,Vincent Cheng listed on metr.org/about team cards as Research Contractor in Wayback id_ 20260519102303 (publication day). FRR names this person for: Evaluations and infrastructure.,1,https://metr.org/team/vincent-cheng/,Live 2026-09-16 about/team titles are later and are not applied backward (D04). Card text is the dated public title.,CONFIRMED,,Saved research/primary/MD28-frontier-risk-report-coi/wayback-about-20260519102303id-20260916T093400Z.html sha256=ce7a01a32251fe98fd10b90fb1303b1a005983e7a16e20429cab3bbbacbdcca7. FRR HTML also names this person (A09–A13). Unnamed 'at least 6' not identified from this roster.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C20; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0068,Kit Harris public METR affiliation at report publication date 2026-05-19,Model Evaluation and Threat Research,"METR Policy Staff (about-page card, Wayback 20260519102303id_)",,,C,MDR,C08.E2,individual,,/team/kit-harris/,Kit Harris,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about ; parse card-title/card-role for Kit Harris,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Kit Harris"" data-slug=""kit-harris"" data-role=""Policy Staff""",2026-09-16T09:34:00Z,Kit Harris listed on metr.org/about team cards as Policy Staff in Wayback id_ 20260519102303 (publication day). FRR names this person for: Design.,1,https://metr.org/team/kit-harris/,Live 2026-09-16 about/team titles are later and are not applied backward (D04). Card text is the dated public title.,CONFIRMED,,Saved research/primary/MD28-frontier-risk-report-coi/wayback-about-20260519102303id-20260916T093400Z.html sha256=ce7a01a32251fe98fd10b90fb1303b1a005983e7a16e20429cab3bbbacbdcca7. FRR HTML also names this person (A09–A13). Unnamed 'at least 6' not identified from this roster.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C21; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0069,Michael Chen public METR affiliation at report publication date 2026-05-19,Model Evaluation and Threat Research,"METR Policy Staff (about-page card, Wayback 20260519102303id_)",,,C,MDR,C08.E2,individual,,/team/michael-chen/,Michael Chen,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about ; parse card-title/card-role for Michael Chen,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Michael Chen"" data-slug=""michael-chen"" data-role=""Policy Staff""",2026-09-16T09:34:00Z,Michael Chen listed on metr.org/about team cards as Policy Staff in Wayback id_ 20260519102303 (publication day). FRR names this person for: Design.,1,https://metr.org/team/michael-chen/,Live 2026-09-16 about/team titles are later and are not applied backward (D04). Card text is the dated public title.,CONFIRMED,,Saved research/primary/MD28-frontier-risk-report-coi/wayback-about-20260519102303id-20260916T093400Z.html sha256=ce7a01a32251fe98fd10b90fb1303b1a005983e7a16e20429cab3bbbacbdcca7. FRR HTML also names this person (A09–A13). Unnamed 'at least 6' not identified from this roster.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C22; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0070,Ben Snodin named on the report; no dated about-card title at 2026-05-19,Model Evaluation and Threat Research,named FRR contributor (Evaluations and infrastructure); no about-card employer title on 2026-05-19,,,C,MDR,C08.E2,individual,,,Ben Snodin,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML #contributors plus GET Wayback about 20260519102303id_ team cards,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Ben Snodin, <a href=""/team/daniel-filan/"">Daniel Filan</a>",2026-09-16T09:27:52Z,Ben Snodin is named on the 2026-05-19 report for Evaluations and infrastructure. No METR about-card and no /team/ page at guessed slug (Task E). Employer beyond the report naming is not guessed.,1,https://metr.org/team/ben-snodin/,"Empty extra affiliation after dated about/team search is a Task E none-found, not a guessed employer.",CONFIRMED,,May 19 about cards (41) do not include this name. Live team GET https://metr.org/team/ben-snodin/ HTTP 404 saved research/primary/MD28-frontier-risk-report-coi/metr-org-team-ben-snodin-20260916T093123Z.html.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C25; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0071,Daheun Oh named on the report; no dated about-card title at 2026-05-19,Model Evaluation and Threat Research,named FRR contributor (Design); no about-card employer title on 2026-05-19,,,C,MDR,C08.E2,individual,,,Daheun Oh,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML #contributors plus GET Wayback about 20260519102303id_ team cards,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Daheun Oh, <a href=""/team/michael-chen/"">Michael Chen</a>, Michael Keenan, Taylor Osborn",2026-09-16T09:27:52Z,Daheun Oh is named on the 2026-05-19 report for Design. No METR about-card and no /team/ page at guessed slug (Task E). Employer beyond the report naming is not guessed.,1,https://metr.org/team/daheun-oh/,"Empty extra affiliation after dated about/team search is a Task E none-found, not a guessed employer.",CONFIRMED,,May 19 about cards (41) do not include this name. Live team GET https://metr.org/team/daheun-oh/ HTTP 404 saved research/primary/MD28-frontier-risk-report-coi/metr-org-team-daheun-oh-20260916T093125Z.html.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C26; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0072,Michael Keenan named on the report; no dated about-card title at 2026-05-19,Model Evaluation and Threat Research,named FRR contributor (Design); no about-card employer title on 2026-05-19,,,C,MDR,C08.E2,individual,,,Michael Keenan,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML #contributors plus GET Wayback about 20260519102303id_ team cards,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Daheun Oh, <a href=""/team/michael-chen/"">Michael Chen</a>, Michael Keenan, Taylor Osborn",2026-09-16T09:27:52Z,Michael Keenan is named on the 2026-05-19 report for Design. No METR about-card and no /team/ page at guessed slug (Task E). Employer beyond the report naming is not guessed.,1,https://metr.org/team/michael-keenan/,"Empty extra affiliation after dated about/team search is a Task E none-found, not a guessed employer.",CONFIRMED,,May 19 about cards (41) do not include this name. Live team GET https://metr.org/team/michael-keenan/ HTTP 404 saved research/primary/MD28-frontier-risk-report-coi/metr-org-team-michael-keenan-20260916T093127Z.html.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C27; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0073,Taylor Osborn named on the report; no dated about-card title at 2026-05-19,Model Evaluation and Threat Research,named FRR contributor (Design); no about-card employer title on 2026-05-19,,,C,MDR,C08.E2,individual,,,Taylor Osborn,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML #contributors plus GET Wayback about 20260519102303id_ team cards,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Daheun Oh, <a href=""/team/michael-chen/"">Michael Chen</a>, Michael Keenan, Taylor Osborn",2026-09-16T09:27:52Z,Taylor Osborn is named on the 2026-05-19 report for Design. No METR about-card and no /team/ page at guessed slug (Task E). Employer beyond the report naming is not guessed.,1,https://metr.org/team/taylor-osborn/,"Empty extra affiliation after dated about/team search is a Task E none-found, not a guessed employer.",CONFIRMED,,May 19 about cards (41) do not include this name. Live team GET https://metr.org/team/taylor-osborn/ HTTP 404 saved research/primary/MD28-frontier-risk-report-coi/metr-org-team-taylor-osborn-20260916T093128Z.html.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C28; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0074,Amber Ace named on the report; no dated about-card title at 2026-05-19,Model Evaluation and Threat Research,named FRR contributor (copy-editing (thanks line)); no about-card employer title on 2026-05-19,,,C,MDR,C08.E2,individual,,,Amber Ace,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML #contributors plus GET Wayback about 20260519102303id_ team cards,https://metr.org/blog/2026-05-19-frontier-risk-report/,and Amber Ace for copy-editing.,2026-09-16T09:27:52Z,Amber Ace is named on the 2026-05-19 report for copy-editing (thanks line). No METR about-card and no /team/ page at guessed slug (Task E). Employer beyond the report naming is not guessed.,1,https://metr.org/team/amber-ace/,"Empty extra affiliation after dated about/team search is a Task E none-found, not a guessed employer.",CONFIRMED,,May 19 about cards (41) do not include this name. Live team GET https://metr.org/team/amber-ace/ HTTP 404 saved research/primary/MD28-frontier-risk-report-coi/metr-org-team-amber-ace-20260916T093129Z.html.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C29; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0075,Ryan Greenblatt affiliation at report date as parenthesized in the report: Redwood Research,Redwood Research,affiliation stated in FRR thanks line,,,C,MDR,C08.E2,individual,,,Ryan Greenblatt,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,GET FRR HTML thanks line and fn66,https://metr.org/blog/2026-05-19-frontier-risk-report/,Ryan Greenblatt (Redwood Research) for sharing supplemental evaluation results on public models,2026-09-16T09:27:52Z,Dated public affiliation at publication is Redwood Research per the report. fn66: no non-public access; program restricted to METR employees and a small number of contractors.,1,,This is not a METR staff title. Live metr.org/team/ryan-greenblatt/ is 404 (E06).,CONFIRMED,,Do not treat Redwood Research and METR as the same legal entity.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C30; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0076,Parker Whitfill and Khalid Mahamud named only in the PDF thanks line for a survey,,,,,C,MDR,C08.E2,individual,,,,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,project documents,pdftotext Contributors section of GET FRR PDF,https://metr.org/risk-report-feb-mar-2026.pdf,Amber Ace for copy-editing and Parker Whitfill and Khalid,2026-09-16T09:27:59Z,PDF-only named thanks for survey work; HTML thanks line does not include these two names. No employer stated.,2,,No dated about-card or team page. Employer is not guessed. Survey work is not asserted as FRR evaluation staff.,CONFIRMED,,HTML/PDF mismatch on the thanks line is A12.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C31; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDR0077,"Beth Barnes dated self-statement of current METR role and previous DeepMind/OpenAI work, Wayback team page 20260519102303id_",Model Evaluation and Threat Research,"Founder, CEO (current on 2026-05-19 team page); previously DeepMind and OpenAI per same bio",,,C,MDR,C08.E2,individual,,,Beth Barnes,,,,,,2026-05-19,day,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,,,self-statements,GET https://web.archive.org/web/20260519102303id_/https://metr.org/team/beth-barnes/,https://web.archive.org/web/20260519102303id_/https://metr.org/team/beth-barnes/,"Beth Barnes is the Founder and CEO of METR, where she oversees a growing technical team that designs and carries out evaluations of generative AI models. Beth previously worked with DeepMind’s Chief Scientist",2026-09-16T09:37:30Z,"On publication day, self-statement title is Founder and CEO of METR. DeepMind and OpenAI are described as previous, not current, on this dated page.",1,,Previous OpenAI/DeepMind work is historical per the word 'previously' and is not treated as affiliation at the report date.,CONFIRMED,,"Saved research/primary/MD28-frontier-risk-report-coi/wb-team-beth-barnes-20260519id-20260916T093730Z.html. Same 20260519102303 timestamp as the about snapshot. Role div: Founder, CEO.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#C32; review=research/agents-2026-09-16/MDREVIEW-MD28.md"
