# metr_deep MDQ table project_coi.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDQNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,project,provider,policy_version,terms,disclosure_recusal,provider_authority,personnel_conflicts,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,in_kind_type,quantity_or_value,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDQ0029,gpt-oss-120b Preparedness methodology review,OpenAI,,,,required us to share this post with OpenAI for review and approval,,C,MDQ,C08.E3,gpt-oss review: OpenAI required review and approval of the METR post (pre-publication approval),,,,,,,,,,,,,,2025-10-23,day,,,,,,,,project documents,GET https://metr.org/blog/2025-10-23-gpt-oss-methodology-review/,https://metr.org/blog/2025-10-23-gpt-oss-methodology-review/,"Our review was conducted under a nondisclosure agreement, which required us to share this post with OpenAI for review and approval.",2026-09-16T09:29:15Z,pre-publication approval authority stated for this gpt-oss post,1,,,CONFIRMED,,gpt-oss post. Silent-exit is not stated here (Task D). Not copied from FRR. primary=metr-org-gpt-oss-review-20260916T092915Z.html; lane=research/grok-out/MD27-access-and-project-terms.csv#C10; review=research/agents-2026-09-16/MDREVIEW-MD27.md
MDQ0030,"METR Frontier Risk Report, May 2026",Anthropic; Google; Meta; OpenAI (pilot participants),none in force at project start (AEF-1 2.3 No),,no formal recusal or disclosures process at project start,,"Writing: Ajeya Cotra (report lead), Hjalmar Wijk, Daniel Filan, Nikola Jurkovic, Charles Foster, Beth Barnes. Company engagement: Charles Foster, Chris Painter, Lucas Sato, Hjalmar Wijk, Nikola Jurkovic, Ajeya Cotra. Evaluations and infrastructure: Ben Snodin, Daniel Filan, David Rein, Joel Becker, Lucas Sato, Megan Kinniment, Mischa Spiegelmock, Nate Rush, Neev Parikh, Nikola Jurkovic, Paarth Shah, Pip Arnott, Rasmus Faber-Espensen, Thomas Broadley, Tom Cunningham, Vincent Cheng, Hjalmar Wijk (footnote 65: names in randomized order other than Nate Rush and Hjalmar Wijk, who oversaw the evaluations work). Design: Kit Harris, Daheun Oh, Michael Chen, Michael Keenan, Taylor Osborn, Charles Foster. Thanks: Ryan Greenblatt (Redwood Research) for sharing supplemental evaluation results on public models (footnote 66: did not have non-public access through this program); Amber Ace for copy-editing. This document does not attach an individual conflict to any of these named persons.",A,MDQ,C08.E2,Frontier Risk Report Contributors — full named staff and collaborators from this-run #contributors,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ #contributors,https://metr.org/blog/2026-05-19-frontier-risk-report/,"<strong>Writing</strong>: <a href=""/team/ajeya-cotra/"">Ajeya Cotra</a> (report lead), <a href=""/team/hjalmar-wijk/"">Hjalmar Wijk</a>, <a href=""/team/daniel-filan/"">Daniel Filan</a>, <a href=""/team/nikola-jurkovic/"">Nikola Jurkovic</a>",2026-09-16T09:30:37Z,"28 unique named persons on #contributors (Writing 6, Company engagement 6, Evaluations 17, Design 6, thanks Greenblatt and Amber Ace; names repeat across lines); full list in personnel_conflicts; no per-person conflict attached",28,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,"The Contributors list does not state which named people are among the 'at least 6' with close personal relationships. quote_300 is a verbatim HTML prefix of the Writing paragraph; Company engagement, Evaluations, Design, and the Greenblatt thanks line are in personnel_conflicts and in the following Task A contributor-group rows.",CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. personnel_conflicts transcribes every name from the four contributor paragraphs plus the Greenblatt/Ace thanks line, in page order. Not a copy of seed MDQ0001. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#1; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0031,"METR Frontier Risk Report, May 2026",,,,,,"Charles Foster, Chris Painter, Lucas Sato, Hjalmar Wijk, Nikola Jurkovic, Ajeya Cotra",A,MDQ,C08.E2,FRR Contributors — Company engagement named staff,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ #contributors Company engagement,https://metr.org/blog/2026-05-19-frontier-risk-report/,"<strong>Company engagement</strong>: <a href=""/team/charles-foster/"">Charles Foster</a>, <a href=""/team/chris-painter/"">Chris Painter</a>, <a href=""/team/lucas-sato/"">Lucas Sato</a>",2026-09-16T09:30:37Z,six named on Company engagement line,6,,No individual conflict text on this line.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Quote is verbatim HTML of the start of the Company engagement paragraph. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#2; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0032,"METR Frontier Risk Report, May 2026",,,,,,"Ben Snodin, Daniel Filan, David Rein, Joel Becker, Lucas Sato, Megan Kinniment, Mischa Spiegelmock, Nate Rush, Neev Parikh, Nikola Jurkovic, Paarth Shah, Pip Arnott, Rasmus Faber-Espensen, Thomas Broadley, Tom Cunningham, Vincent Cheng, Hjalmar Wijk",A,MDQ,C08.E2,FRR Contributors — Evaluations and infrastructure named staff,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ #contributors Evaluations and infrastructure; footnote 65,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Ben Snodin, <a href=""/team/daniel-filan/"">Daniel Filan</a>, <a href=""/team/david-rein/"">David Rein</a>, <a href=""/team/joel-becker/"">Joel Becker</a>",2026-09-16T09:30:37Z,17 named on Evaluations and infrastructure line; footnote 65 says order randomized except Nate Rush and Hjalmar Wijk who oversaw,17,,No individual conflict text on this line.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Quote is verbatim HTML of the unlinked Ben Snodin lead-in and the next three linked names. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#3; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0033,"METR Frontier Risk Report, May 2026",,,,,,"Kit Harris, Daheun Oh, Michael Chen, Michael Keenan, Taylor Osborn, Charles Foster",A,MDQ,C08.E2,FRR Contributors — Design named staff,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ #contributors Design,https://metr.org/blog/2026-05-19-frontier-risk-report/,"<strong>Design</strong>: <a href=""/team/kit-harris/"">Kit Harris</a>, Daheun Oh, <a href=""/team/michael-chen/"">Michael Chen</a>, Michael Keenan, Taylor Osborn",2026-09-16T09:30:37Z,"six named on Design line (Daheun Oh, Michael Keenan, Taylor Osborn unlinked in HTML)",6,,No individual conflict text on this line.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Quote is verbatim HTML of the Design paragraph through Taylor Osborn. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#4; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0034,"METR Frontier Risk Report, May 2026",,,,,,Ryan Greenblatt (Redwood Research) thanked for sharing supplemental evaluation results on public models; Amber Ace for copy-editing,A,MDQ,C08.E2,FRR Contributors — Ryan Greenblatt thanks line,individual,,,Ryan Greenblatt,,Redwood Research,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ #contributors thanks; footnote 66,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Thanks also to Ryan Greenblatt (Redwood Research) for sharing supplemental evaluation results on public models,",2026-09-16T09:30:37Z,Greenblatt named as Redwood Research collaborator on public-model results; footnote 66: no non-public access through this program,2,,"Greenblatt is Redwood staff, not METR payroll. Footnote 66 is a separate sentence in the footnotes list.",CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Quote is the contiguous thanks sentence before the footnote superscript. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#5; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0035,"METR Frontier Risk Report, May 2026",,,,,,Nate Rush and Hjalmar Wijk oversaw the evaluations work,A,MDQ,C08.E2,FRR footnote 65 — Evaluations name order; Nate Rush and Hjalmar Wijk oversaw,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ footnote 65,https://metr.org/blog/2026-05-19-frontier-risk-report/,"Names are in randomized order other than Nate Rush and Hjalmar Wijk, who oversaw the evaluations work.",2026-09-16T09:30:37Z,oversight named for evaluations line; still no per-person conflict text,1,,Oversight is not a disclosed conflict.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#6; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0036,"METR Frontier Risk Report, May 2026",,none in force at project start (AEF-1 2.3 No),,"METR Frontier Risk Report, Table A.1 item 2.4, any other conflicts of interest",,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,A,MDQ,C08.E2,Frontier Risk Report Table A.1 item 2.4.6 other conflicts of interest (seed MDQ0001 re-verification),project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 2.4.6,https://metr.org/blog/2026-05-19-frontier-risk-report/,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,2026-09-16T09:30:37Z,re-verified live against this-run primary; the six persons are not named,1,,Document does not name the six staff or collaborators. This lane does not identify them by inference.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Re-verification of seed MDQ0001 against a this-run primary; checked_utc is this fetch, not the 2026-09-14 seed date. Quote is the exact table cell. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#7; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0037,"METR Frontier Risk Report, May 2026",,,,,,close-personal-relationship disclosure is aggregate ('at least 6'); no named individual in Contributors is identified as one of the six,A,MDQ,C08.E2,Frontier Risk Report does not attach a named-person conflict to any listed contributor,project,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Contributors plus Table A.1 2.4.6,https://metr.org/blog/2026-05-19-frontier-risk-report/,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,2026-09-16T09:30:37Z,absence of named-person conflict text for listed contributors; aggregate disclosure only,0,,"Attributing the 'at least 6' sentence to Ajeya Cotra, Beth Barnes, or any other named contributor would be inference.",CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Recorded as document silence on which persons. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#8; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDQ0038,"OpenAI / Hugging Face incident investigation, August 2026",OpenAI,,,,,Hjalmar Wijk; Ajeya Cotra; Ryan Greenblatt (Redwood Research staff member contracting with METR),A,MDQ,C08.E2,Hugging Face incident investigation named staff (blog),project,,,,,,,,,,,,,2026-08-26,day,,,,,,,,project documents,GET https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,Two METR staff members (Hjalmar Wijk and Ajeya Cotra,2026-09-16T09:30:37Z,three named investigators on the byline and in the opening paragraph,3,https://metr.org/hugging-face-incident-report-aug-2026.pdf,"Greenblatt is named as Redwood staff contracting with METR, not as METR payroll staff. Entities kept separate.",CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-hf-incident-blog-20260916T093037Z.html. HTML includes footnote anchors after Cotra and Greenblatt. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#9; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
