# metr_deep MDI table in_kind_access.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDINNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,provider,to_entity,project,in_kind_type,quantity_or_value,terms,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDI0087,OpenAI,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/blog/2026-06-26-gpt-5-6-sol/,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/blog/2026-06-26-gpt-5-6-sol/,https://metr.org/blog/2026-06-26-gpt-5-6-sol/,"Access to GPT-5.6 Sol, both the final checkpoint and a ‘railfree’ version, via API",2026-09-16T14:07:47Z,access arrangement; n=7 promoted edges on this cited document; not a money flow (C06.E4),7,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0011;MDI0037;MDQ0008;MDQ0020;MDQ0105;MDQ0118;MDQ0119. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-06-26-gpt-5-6-sol-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A048; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0088,OpenAI,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/evaluations/gpt-5-report/,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/evaluations/gpt-5-report/,https://metr.org/evaluations/gpt-5-report/,"this is thanks to OpenAI, who provided us with access to reasoning traces and background information on the model.",2026-09-16T14:07:47Z,access arrangement; n=7 promoted edges on this cited document; not a money flow (C06.E4),7,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0012;MDI0038;MDQ0009;MDQ0021;MDQ0103;MDQ0122;MDQ0123. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-evaluations-gpt-5-report-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A049; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0089,OpenAI,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/evaluations/gpt-5-1-codex-max-report/,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/evaluations/gpt-5-1-codex-max-report/,https://metr.org/evaluations/gpt-5-1-codex-max-report/,"On November 5th, METR received access to an endpoint of this early checkpoint with visible reasoning traces, but without zero data retention.",2026-09-16T14:07:47Z,access arrangement; n=6 promoted edges on this cited document; not a money flow (C06.E4),6,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0013;MDI0040;MDQ0010;MDQ0104;MDQ0120;MDQ0121. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-evaluations-gpt-5-1-codex-max-report-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A052; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0090,,,about-page stated partnerships to pilot frontier risk assessments (not a dated instrument),,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/about,,,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://metr.org/about,https://metr.org/about,"METR has not accepted funding from AI companies, though we make use of significant free tokens, which we use for evaluations, research, and engineering, as noted above.",2026-09-16T14:07:47Z,access arrangement; n=5 promoted edges on this cited document; not a money flow (C06.E4),5,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0001;MDI0027;MDI0031;MDI0032;MDI0074. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary metr.org-about-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A062; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0091,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Anthropic; Google DeepMind; Meta; OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/risk-report-feb-mar-2026.pdf,https://metr.org/risk-report-feb-mar-2026.pdf,We gave participants the option to exit silently from the pilot at any point before approving any,2026-09-16T14:07:47Z,access arrangement; n=5 promoted edges on this cited document; not a money flow (C06.E4),5,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0007;MDQ0003;MDQ0005;MDQ0017;MDQ0022. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-risk-report-feb-mar-2026-pdf-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A063; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0092,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Amazon,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://cdn.amazon.science/a7/7c/8bdade5c4eda9168f3dee6434fff/pc-amazon-frontier-model-safety-framework-2-7-final-2-9.pdf,https://cdn.amazon.science/a7/7c/8bdade5c4eda9168f3dee6434fff/pc-amazon-frontier-model-safety-framework-2-7-final-2-9.pdf,<< /Title (PC Amazon Frontier Model Safety Framework 2.7 FINAL) /Producer,2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0062;MDQ0101;MDQ0152;MDQ0153. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary cdn.amazon.science-a7-7c-8bdade5c4eda9168f3dee6434fff-pc-amazon-frontier-model-safety-fram-20260916T124640Z.pdf.; lane=research/grok-out/MD47-entity-edge-audit.csv#A065; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0093,,Model Evaluation and Threat Research Inc,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Amazon,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/2024-annual-report.pdf,https://metr.org/2024-annual-report.pdf,Model Evaluation and Threat Research,2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0044;MDQ0110;MDQ0156;MDQ0157. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-2024-annual-report-pdf-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A066; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0094,Anthropic,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,,,,Anthropic,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,"Anthropic provided substantial access to relevant internal systems and information, and made staff available to answer questions and provide feedback throughout the exercise.",2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0021;MDQ0108;MDQ0140;MDQ0141. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-03-25-red-teaming-anthropic-agent-monitoring-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A067; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0095,unnamed model developer,Model Evaluation and Threat Research Inc,METR security incident (stolen API credentials),free API credits,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/blog/2026-08-31-security-update/,,,,unnamed model developer,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://metr.org/blog/2026-08-31-security-update/,https://metr.org/blog/2026-08-31-security-update/,"These credits would have been worth approximately $600,000, although the model developer had granted them to METR for free.",2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0043;MDI0051;MDI0078;MDI0081. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-08-31-security-update-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A068; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0096,OpenAI,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/evaluations/openai-o1-preview-report/,,,,OpenAI,,in-kind API access,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/evaluations/openai-o1-preview-report/,https://metr.org/evaluations/openai-o1-preview-report/,"METR received access to OpenAI o1-mini on August 28th and to OpenAI o1-preview on September 3rd, and evaluated these mod",2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0014;MDI0045;MDQ0126;MDQ0127. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-evaluations-openai-o1-preview-report-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A069; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0097,OpenAI,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/evaluations/openai-o3-report/,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/evaluations/openai-o3-report/,https://metr.org/evaluations/openai-o3-report/,"METR received access to earlier checkpoints of o3 and o4-mini from OpenAI three weeks prior to model release. To assist with our evaluations, OpenAI also provided us with some cont",2026-09-16T14:07:47Z,access arrangement; n=4 promoted edges on this cited document; not a money flow (C06.E4),4,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0016;MDI0039;MDQ0128;MDQ0129. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-evaluations-openai-o3-report-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A070; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0098,OpenAI,Model Evaluation and Threat Research Inc,GPT-4.5 evaluation,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/blog/2025-02-27-gpt-4-5-evals/,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/blog/2025-02-27-gpt-4-5-evals/,https://metr.org/blog/2025-02-27-gpt-4-5-evals/,"To assist with our evaluations, OpenAI also provided us with some context and technical information about GPT-4.5, as well as a subset of the model’s benchmark resu",2026-09-16T14:07:47Z,access arrangement; n=3 promoted edges on this cited document; not a money flow (C06.E4),3,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0041;MDQ0130;MDQ0131. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2025-02-27-gpt-4-5-evals-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A096; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0099,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Google DeepMind,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://storage.googleapis.com/deepmind-media/DeepMind.com/Blog/introducing-the-frontier-safety-framework/fsf-technical-report.pdf,https://storage.googleapis.com/deepmind-media/DeepMind.com/Blog/introducing-the-frontier-safety-framework/fsf-technical-report.pdf,with input from many others. We would like to thank METR for contributing their expertise on Responsible,2026-09-16T15:38:50Z,access arrangement; n=3 promoted edges on this cited document; not a money flow (C06.E4),3,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0061;MDQ0154;MDQ0155. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary storage.googleapis.com-deepmind-media-deepmind-com-blog-introducing-the-frontier-safety-fr-20260916T153154Z.pdftotext.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A100; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0100,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Center for AI Standards and Innovation (CAISI) / NIST,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://www.nist.gov/system/files/documents/2026/03/27/03_AI%20Update-March.pdf,https://www.nist.gov/system/files/documents/2026/03/27/03_AI%20Update-March.pdf,"Access to private benchmarks                       METR, Scale",2026-09-16T15:38:50Z,access arrangement; n=3 promoted edges on this cited document; not a money flow (C06.E4),3,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0003;MDI0075;MDI0076. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary www.nist.gov-system-files-documents-2026-03-27-03-ai-20update-march-pdf-20260916T153154Z.pdftotext.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A102; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0101,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Amazon,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://cdn.amazon.science/c5/3d/84514a224666b5be6de4b43ef4aa/nova-2-0-technical-report2.pdf,https://cdn.amazon.science/c5/3d/84514a224666b5be6de4b43ef4aa/nova-2-0-technical-report2.pdf,triggered content filtersâresulting in failed generation for either Nova 2 Omni or the third-party modelâwere excluded,2026-09-16T14:07:47Z,access arrangement; n=2 promoted edges on this cited document; not a money flow (C06.E4),2,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0064;MDI0073. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary cdn.amazon.science-c5-3d-84514a224666b5be6de4b43ef4aa-nova-2-0-technical-report2-pdf-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A106; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0102,OpenAI,METR,GPT-4.5 evaluation,,,,A,MDI,C06.E4;C05.E3,access arrangement edges citing cdn.openai.com/gpt-4-5-system-card-2272025.pdf,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://cdn.openai.com/gpt-4-5-system-card-2272025.pdf,https://cdn.openai.com/gpt-4-5-system-card-2272025.pdf,METR evaluated an earlier checkpoint of GPT-4.5 and was given access to that checkpoint for 7,2026-09-16T14:07:47Z,access arrangement; n=2 promoted edges on this cited document; not a money flow (C06.E4),2,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0017;MDI0070. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary cdn.openai.com-gpt-4-5-system-card-2272025-pdf-20260916T131800Z.pdftotext.txt. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A107; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0103,,,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://metr.org/,https://metr.org/,"<meta property=""description"" content=""METR is a research nonprofit that evaluates frontier AI models to help companies and wider society understand AI capabilities and what risks they pose.""/>",2026-09-16T14:07:47Z,access arrangement; n=2 promoted edges on this cited document; not a money flow (C06.E4),2,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0006;MDI0033. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary metr.org-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A109; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0104,,METR,METR confidentiality policy (high-level public description),nonpublic model access (policy description),,,A,MDI,C06.E4;C05.E3,access arrangement edges citing metr.org/blog/2026-02-17-how-we-protect-confidential-information/,,,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://metr.org/blog/2026-02-17-how-we-protect-confidential-information/,https://metr.org/blog/2026-02-17-how-we-protect-confidential-information/,"When a lab gives us access to a non-public model, we generate an animal codename (e.g. “playful-panda”), and all discussion and references to the model within METR use this codenam",2026-09-16T14:07:47Z,access arrangement; n=2 promoted edges on this cited document; not a money flow (C06.E4),2,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0028;MDQ0011. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-02-17-how-we-protect-confidential-information-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A110; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0105,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Amazon,,,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://arxiv.org/pdf/2601.19134,https://arxiv.org/pdf/2601.19134,"odel under Amazon's Frontier Model Safety Framework) /Trapped /False /arXivID (https://arxiv.org/abs/2601.19134v1) >>
endobj
3 0 obj
<< /Subtype /XML /Type /Metadata /Length 1824 >>
stream
<?xpacket begin=""ï»¿"" id=""W5M0MpCehiHzreSzNTczkc9d""?>
<x:xmpmeta xmlns:x=""adobe:ns:meta/"" x:xmptk=""pikepdf"">
 <",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0023. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary arxiv.org-pdf-2601-19134-20260916T124640Z.pdf.; lane=research/grok-out/MD47-entity-edge-audit.csv#A166; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0106,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://cdn.openai.com/pdf/2221c875-02dc-4789-800b-e7758f3722c1/o3-and-o4-mini-system-card.pdf,https://cdn.openai.com/pdf/2221c875-02dc-4789-800b-e7758f3722c1/o3-and-o4-mini-system-card.pdf,what we observed in our tests or the tests of our third-party partners.,2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0069. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary cdn.openai.com-pdf-2221c875-02dc-4789-800b-e7758f3722c1-o3-and-o4-mini-system-card-pdf-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A167; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
